date,end_time,mac,start_time,passenger
2018-03-06,07:49:34,a8:bb:cf:16:37:fc,07:49:34,0
2018-03-06,07:49:36,a6:7c:ca:4f:9e:67,07:49:36,0
2018-03-06,07:49:40,0e:3b:92:6d:78:e0,07:49:40,0
2018-03-06,07:56:47,96:5f:35:8b:23:24,07:49:48,0
2018-03-06,07:49:52,9e:75:ff:97:5b:21,07:49:52,0
2018-03-06,07:49:53,da:98:47:90:07:d7,07:49:53,0
2018-03-06,07:50:00,ee:c7:6d:b2:2a:2d,07:50:00,0
2018-03-06,07:50:03,da:a1:19:f0:b3:9e,07:50:03,0
2018-03-06,07:50:09,00:0e:8e:60:eb:48,07:50:04,0
2018-03-06,07:50:04,22:e1:e2:1f:7c:0e,07:50:04,0
2018-03-06,08:27:11,3a:46:a7:e5:fc:b1,07:50:07,1
2018-03-06,07:50:14,ce:dd:21:fd:66:5c,07:50:14,0
2018-03-06,07:50:19,a0:02:dc:77:22:1b,07:50:18,0
2018-03-06,07:50:21,0a:38:5b:4b:a6:b7,07:50:21,0
2018-03-06,07:50:25,da:a1:19:e3:5f:0e,07:50:25,0
2018-03-06,07:50:26,72:c6:a1:55:49:23,07:50:26,0
2018-03-06,07:50:30,da:a1:19:5f:90:44,07:50:30,0
2018-03-06,07:50:42,7e:0d:ea:e9:9f:6c,07:50:42,0
2018-03-06,07:50:43,c2:ee:53:93:d6:64,07:50:43,0
2018-03-06,07:50:44,ca:27:fd:b0:17:c2,07:50:44,0
2018-03-06,07:51:06,E4:7D:BD:1F:63:F1,07:50:46,0
2018-03-06,07:51:06,54:BD:79:2D:17:DB,07:50:46,0
2018-03-06,07:50:51,ca:de:d2:fc:b8:2f,07:50:51,0
2018-03-06,07:50:52,f6:9e:ee:75:19:d1,07:50:52,0
2018-03-06,07:51:03,6e:58:66:28:8a:f0,07:51:03,0
2018-03-06,07:51:05,ba:36:34:c5:d6:39,07:51:05,0
2018-03-06,07:51:06,7e:78:bd:f8:d4:14,07:51:06,0
2018-03-06,07:51:47,00:0E:9F:8B:C6:77,07:51:22,0
2018-03-06,07:51:24,42:be:49:0c:a3:93,07:51:24,0
2018-03-06,07:51:43,28:f0:76:47:c2:30,07:51:33,0
2018-03-06,07:51:35,da:a1:19:0b:71:25,07:51:35,0
2018-03-06,07:51:38,42:cc:7b:43:dd:89,07:51:38,0
2018-03-06,07:51:43,dc:44:b6:1c:b2:ef,07:51:43,0
2018-03-06,07:51:46,da:a1:19:d6:e3:97,07:51:46,0
2018-03-06,07:52:11,aa:04:e7:d2:85:4a,07:52:11,0
2018-03-06,07:52:26,da:a1:19:67:12:83,07:52:26,0
2018-03-06,07:52:26,a6:11:79:cd:3e:ce,07:52:26,0
2018-03-06,07:52:31,da:a1:19:b9:d9:8d,07:52:31,0
2018-03-06,07:52:32,52:58:97:0c:8b:d6,07:52:32,0
2018-03-06,07:52:44,0a:d8:0c:93:84:83,07:52:44,0
2018-03-06,07:52:57,42:9f:29:4d:90:4f,07:52:57,0
2018-03-06,07:53:00,24:0d:c2:6e:98:09,07:53:00,0
2018-03-06,07:53:25,FC:62:B9:29:27:81,07:53:04,0
2018-03-06,07:53:15,20:a9:0e:36:78:da,07:53:15,0
2018-03-06,08:27:53,98:01:a7:91:61:df,07:53:23,1
2018-03-06,07:53:28,92:02:b4:0f:3a:42,07:53:28,0
2018-03-06,07:53:34,96:f0:6e:89:cc:71,07:53:34,0
2018-03-06,07:53:57,9C:2A:83:2C:09:D2,07:53:37,0
2018-03-06,07:53:51,3a:12:9a:67:bd:8a,07:53:51,0
2018-03-06,07:54:09,32:46:c6:46:2d:46,07:54:09,0
2018-03-06,07:54:23,7e:12:f4:8b:94:6a,07:54:23,0
2018-03-06,07:54:27,b2:5a:17:27:1f:f6,07:54:27,0
2018-03-06,07:54:27,52:d7:31:d5:95:51,07:54:27,0
2018-03-06,07:54:31,4e:04:30:3f:8f:6d,07:54:31,0
2018-03-06,07:54:35,fe:10:87:88:d2:88,07:54:35,0
2018-03-06,07:54:37,68:84:70:0d:5a:60,07:54:37,0
2018-03-06,07:54:39,6a:d9:a9:e7:a3:cf,07:54:39,0
2018-03-06,07:54:39,26:43:18:46:27:8a,07:54:39,0
2018-03-06,07:54:46,ca:4f:70:31:eb:75,07:54:46,0
2018-03-06,07:54:58,12:39:42:38:c1:ab,07:54:58,0
2018-03-06,07:55:05,5a:62:f6:48:2e:82,07:55:05,0
2018-03-06,07:55:11,f6:4a:f0:3d:5b:68,07:55:11,0
2018-03-06,08:03:29,94:B2:CC:02:CB:8D,07:55:14,0
2018-03-06,07:55:19,86:f1:97:42:63:88,07:55:19,0
2018-03-06,07:55:30,62:d8:37:71:44:ec,07:55:30,0
2018-03-06,07:55:32,5a:32:dd:4c:db:f5,07:55:32,0
2018-03-06,07:55:45,7e:fa:da:ab:25:f6,07:55:45,0
2018-03-06,07:55:48,ee:4d:68:91:76:7f,07:55:48,0
2018-03-06,07:56:01,d6:58:60:b8:8d:5a,07:56:01,0
2018-03-06,07:56:03,68:c4:4d:a3:1e:d2,07:56:03,0
2018-03-06,07:56:10,44:80:eb:48:12:f1,07:56:10,0
2018-03-06,07:56:10,a8:b8:6e:8c:e0:9f,07:56:10,0
2018-03-06,07:56:18,22:24:d6:b1:98:4a,07:56:18,0
2018-03-06,07:56:21,f2:21:c1:06:81:ac,07:56:21,0
2018-03-06,07:56:22,62:37:20:96:07:32,07:56:22,0
2018-03-06,07:56:28,3e:02:8f:cd:14:a1,07:56:28,0
2018-03-06,07:56:30,86:47:f0:ed:5c:00,07:56:30,0
2018-03-06,07:56:30,ae:9d:eb:c9:58:5f,07:56:30,0
2018-03-06,07:56:38,02:d6:24:08:21:84,07:56:38,0
2018-03-06,07:56:42,82:e6:ae:96:a6:72,07:56:42,0
2018-03-06,07:56:43,d0:e7:82:c6:be:90,07:56:43,0
2018-03-06,07:56:49,f6:ce:07:ff:56:0d,07:56:49,0
2018-03-06,07:57:07,40:5d:82:2b:7a:e6,07:57:07,0
2018-03-06,07:57:16,46:5d:9a:cd:64:b7,07:57:16,0
2018-03-06,07:57:17,46:02:e6:64:ca:5b,07:57:17,0
2018-03-06,07:57:19,52:ae:71:fd:dc:8f,07:57:19,0
2018-03-06,07:57:55,00:16:EB:33:26:14,07:57:34,0
2018-03-06,07:57:36,e2:e0:e0:16:1e:5f,07:57:36,0
2018-03-06,07:57:42,aa:cf:c3:fd:a1:4c,07:57:42,0
2018-03-06,07:57:49,96:66:87:a0:41:79,07:57:49,0
2018-03-06,07:57:50,d4:6a:6a:83:72:d7,07:57:50,0
2018-03-06,07:57:52,5a:45:4e:a5:d8:84,07:57:52,0
2018-03-06,07:57:54,d0:04:01:d9:78:15,07:57:54,0
2018-03-06,07:58:03,f2:63:6d:80:ef:54,07:58:03,0
2018-03-06,07:58:07,82:55:7e:18:ef:e3,07:58:07,0
2018-03-06,07:58:24,d8:49:2f:e0:67:2c,07:58:20,0
2018-03-06,07:58:27,6a:d6:13:aa:dc:63,07:58:26,0
2018-03-06,08:31:13,a0:cc:2b:9a:a4:b3,07:58:29,1
2018-03-06,07:58:52,5a:98:3a:4f:af:cf,07:58:52,0
2018-03-06,08:01:51,06:f1:eb:f1:83:42,07:58:52,0
2018-03-06,07:58:57,da:2e:b8:1d:14:7c,07:58:57,0
2018-03-06,07:59:09,5c:af:06:25:57:16,07:59:09,0
2018-03-06,07:59:19,12:8f:e7:94:a4:4f,07:59:19,0
2018-03-06,07:59:21,7a:78:a3:13:e2:db,07:59:21,0
2018-03-06,07:59:23,b2:f4:2c:f3:ba:b2,07:59:23,0
2018-03-06,07:59:25,1a:d6:20:17:69:d7,07:59:25,0
2018-03-06,07:59:26,dc:0b:34:c1:93:a3,07:59:26,0
2018-03-06,07:59:28,2a:d7:10:c9:f3:df,07:59:28,0
2018-03-06,07:59:33,7a:d8:19:ff:6f:5d,07:59:33,0
2018-03-06,07:59:56,20:f5:43:f8:74:fc,07:59:33,0
2018-03-06,07:59:36,da:a8:d8:08:14:92,07:59:36,0
2018-03-06,07:59:53,1a:e1:55:de:96:a5,07:59:53,0
2018-03-06,07:59:58,4e:60:56:60:12:ad,07:59:58,0
2018-03-06,08:00:01,02:87:45:4d:2b:6f,08:00:01,0
2018-03-06,08:00:02,10:4e:89:14:9c:77,08:00:02,0
2018-03-06,08:00:04,ee:41:d1:67:33:59,08:00:04,0
2018-03-06,08:00:14,00:1e:8f:87:47:09,08:00:13,0
2018-03-06,08:00:13,92:3c:c7:71:56:18,08:00:13,0
2018-03-06,08:00:34,10:4E:89:14:9C:76,08:00:14,0
2018-03-06,08:00:15,9c:a3:a9:34:75:7f,08:00:15,0
2018-03-06,08:00:17,7c:e9:d3:99:64:9d,08:00:17,0
2018-03-06,08:00:20,c6:61:ac:af:02:49,08:00:20,0
2018-03-06,08:00:20,9c:a3:a9:30:bf:9a,08:00:20,0
2018-03-06,08:00:23,fa:3b:fb:15:66:ff,08:00:23,0
2018-03-06,08:00:25,4a:4d:61:23:f0:19,08:00:25,0
2018-03-06,08:00:30,c6:4b:3c:3f:59:ba,08:00:30,0
2018-03-06,08:00:30,28:e3:47:ea:0a:9a,08:00:30,0
2018-03-06,08:00:30,ee:c0:4d:c6:a8:17,08:00:30,0
2018-03-06,08:00:31,00:26:ab:99:67:ea,08:00:31,0
2018-03-06,08:00:35,12:46:6c:c0:c1:41,08:00:35,0
2018-03-06,08:00:35,ce:2d:a2:99:1d:ec,08:00:35,0
2018-03-06,08:01:04,9c:a3:a9:0d:32:e0,08:00:36,0
2018-03-06,08:00:38,6a:d9:27:f1:23:07,08:00:38,0
2018-03-06,08:00:40,1e:74:b7:64:02:e8,08:00:40,0
2018-03-06,08:00:42,ae:ed:18:15:1e:e7,08:00:42,0
2018-03-06,08:00:42,4a:7c:0e:32:c1:e0,08:00:42,0
2018-03-06,08:01:01,ec:fa:bc:08:d1:f2,08:00:48,0
2018-03-06,08:00:49,a2:4e:d7:a1:eb:fa,08:00:49,0
2018-03-06,08:00:54,e2:ba:02:05:9a:bf,08:00:54,0
2018-03-06,08:00:55,42:6a:00:bc:82:49,08:00:55,0
2018-03-06,08:01:04,12:ee:5b:cf:f5:62,08:01:04,0
2018-03-06,08:01:07,e2:62:7f:fe:51:d8,08:01:07,0
2018-03-06,08:01:12,6a:74:86:11:0d:38,08:01:12,0
2018-03-06,08:03:23,f8:a9:d0:73:86:80,08:01:20,0
2018-03-06,08:01:24,22:30:ea:e7:da:65,08:01:24,0
2018-03-06,08:01:39,c2:75:02:77:b7:5e,08:01:39,0
2018-03-06,08:02:02,A8:6B:AD:0A:2A:10,08:01:41,0
2018-03-06,08:01:45,be:88:b3:1d:71:67,08:01:45,0
2018-03-06,08:01:46,22:a1:0d:1a:25:70,08:01:46,0
2018-03-06,08:31:09,40:4e:36:20:3b:fb,08:01:48,1
2018-03-06,08:01:49,a4:8d:3b:89:0b:78,08:01:49,0
2018-03-06,08:01:51,0e:ec:5e:a0:c1:73,08:01:51,0
2018-03-06,08:01:52,56:3d:12:bc:44:39,08:01:52,0
2018-03-06,08:01:54,be:a5:02:0f:02:0f,08:01:54,0
2018-03-06,08:01:59,92:40:1e:b1:e4:cc,08:01:59,0
2018-03-06,08:02:04,be:f1:dd:48:de:7d,08:02:04,0
2018-03-06,08:02:17,00:00:85:f8:c0:04,08:02:11,0
2018-03-06,08:02:17,46:ab:c9:b6:61:0b,08:02:17,0
2018-03-06,08:02:38,00:80:98:0F:E9:63,08:02:17,0
2018-03-06,08:02:17,6e:13:15:0f:89:c2,08:02:17,0
2018-03-06,08:02:25,26:ec:e8:0a:fb:77,08:02:25,0
2018-03-06,08:02:26,5c:af:06:6f:a2:85,08:02:26,0
2018-03-06,08:02:26,7a:fb:9e:fc:95:f5,08:02:26,0
2018-03-06,08:02:26,ca:1d:d9:64:80:f9,08:02:26,0
2018-03-06,08:02:29,a6:7a:97:02:1d:8a,08:02:29,0
2018-03-06,08:02:30,5a:12:7b:2e:27:6d,08:02:30,0
2018-03-06,08:02:31,f6:9e:65:e5:76:31,08:02:31,0
2018-03-06,08:02:34,62:1d:48:fa:74:29,08:02:34,0
2018-03-06,08:02:36,a2:8f:95:3e:d6:8d,08:02:36,0
2018-03-06,08:02:40,16:9d:0b:e9:31:f4,08:02:40,0
2018-03-06,08:02:48,d6:cc:2a:5b:3d:7b,08:02:48,0
2018-03-06,08:02:51,62:a8:68:eb:41:16,08:02:51,0
2018-03-06,08:05:01,f2:a9:da:6c:9f:c8,08:02:53,0
2018-03-06,08:02:56,3a:05:21:bf:f2:91,08:02:56,0
2018-03-06,08:03:03,4e:6c:b9:f5:f2:3c,08:03:03,0
2018-03-06,08:03:05,72:e1:8d:00:0e:59,08:03:05,0
2018-03-06,08:03:07,a4:2b:b0:da:e5:5b,08:03:07,0
2018-03-06,08:03:07,6a:98:e0:c1:39:e9,08:03:07,0
2018-03-06,08:03:10,c2:5c:b9:4c:e5:a3,08:03:10,0
2018-03-06,08:03:11,b4:f7:a1:74:0a:25,08:03:11,0
2018-03-06,08:03:14,3a:bf:05:99:5f:49,08:03:14,0
2018-03-06,08:03:17,00:19:88:16:6b:dd,08:03:17,0
2018-03-06,08:03:19,92:cf:96:16:ce:e9,08:03:19,0
2018-03-06,08:03:19,c6:0a:0e:87:7a:d6,08:03:19,0
2018-03-06,08:03:19,66:6b:ad:19:8e:cc,08:03:19,0
2018-03-06,08:03:19,4a:0d:a6:d4:73:2c,08:03:19,0
2018-03-06,08:03:26,2e:37:c8:a9:4e:a7,08:03:26,0
2018-03-06,08:03:32,fa:3d:f5:57:97:fc,08:03:32,0
2018-03-06,08:03:36,c6:c2:0a:d9:aa:54,08:03:36,0
2018-03-06,08:03:46,ba:7a:a0:ff:c5:ed,08:03:46,0
2018-03-06,08:03:49,e2:cb:9c:30:74:d0,08:03:49,0
2018-03-06,08:03:50,e2:cb:9c:30:6b:44,08:03:50,0
2018-03-06,08:03:50,1a:d4:24:d3:34:84,08:03:50,0
2018-03-06,08:04:27,50:04:B8:4E:61:56,08:03:56,0
2018-03-06,08:04:27,00:10:13:E8:9F:38,08:03:56,0
2018-03-06,08:04:01,fe:6f:7d:96:01:d5,08:04:01,0
2018-03-06,08:04:06,ae:f6:37:83:2e:1f,08:04:06,0
2018-03-06,08:04:08,4e:f2:1f:ce:b5:11,08:04:08,0
2018-03-06,08:31:43,fc:65:de:f1:2d:f8,08:04:10,1
2018-03-06,08:04:10,22:18:19:65:ce:c4,08:04:10,0
2018-03-06,08:04:29,00:db:70:c5:5d:39,08:04:18,0
2018-03-06,08:04:18,9a:16:44:93:49:cb,08:04:18,0
2018-03-06,08:04:19,ce:da:92:05:71:7a,08:04:19,0
2018-03-06,08:04:20,46:1d:4f:b4:2e:0b,08:04:20,0
2018-03-06,08:04:34,c6:63:65:30:2f:dc,08:04:34,0
2018-03-06,08:04:41,fe:83:37:74:55:6c,08:04:41,0
2018-03-06,08:04:45,b6:82:57:fb:7f:26,08:04:45,0
2018-03-06,08:04:46,ea:ee:93:80:66:44,08:04:46,0
2018-03-06,08:04:51,be:49:04:90:19:01,08:04:51,0
2018-03-06,08:04:52,8e:26:94:98:83:0e,08:04:52,0
2018-03-06,08:05:08,74:5E:1C:6D:7A:0B,08:04:52,0
2018-03-06,08:05:08,04:1B:BA:F2:26:10,08:04:52,0
2018-03-06,08:05:08,00:1F:FF:3D:29:37,08:04:52,0
2018-03-06,08:04:52,06:cd:3f:e1:88:58,08:04:52,0
2018-03-06,08:04:52,1a:ea:08:2f:94:9a,08:04:52,0
2018-03-06,08:04:53,32:89:86:a3:3e:06,08:04:53,0
2018-03-06,08:04:55,0e:f0:db:ed:36:fd,08:04:55,0
2018-03-06,08:05:02,7e:bb:b4:e3:60:1a,08:05:02,0
2018-03-06,08:05:06,50:33:8b:09:60:cf,08:05:06,0
2018-03-06,08:05:09,f8:1a:67:ef:00:ab,08:05:09,0
2018-03-06,08:05:15,be:9f:06:47:23:80,08:05:15,0
2018-03-06,08:05:16,6a:29:10:08:7d:59,08:05:16,0
2018-03-06,08:05:20,f6:48:0c:a3:f2:c6,08:05:20,0
2018-03-06,08:15:50,c4:85:08:f3:5f:75,08:05:21,1
2018-03-06,08:05:22,9a:a4:aa:9a:07:81,08:05:22,0
2018-03-06,08:05:22,76:0d:b6:a2:74:4b,08:05:22,0
2018-03-06,08:05:30,da:db:eb:d7:db:92,08:05:30,0
2018-03-06,08:05:33,6a:53:22:dd:02:26,08:05:33,0
2018-03-06,08:05:44,a6:e9:7d:fd:0c:57,08:05:44,0
2018-03-06,08:05:52,96:a2:94:7e:9a:12,08:05:52,0
2018-03-06,08:05:55,fe:7a:c6:2b:8a:aa,08:05:55,0
2018-03-06,08:05:55,9e:5d:13:1e:91:fd,08:05:55,0
2018-03-06,08:05:58,3e:61:8c:f0:09:92,08:05:58,0
2018-03-06,08:14:13,DC:41:5F:EF:70:1C,08:06:00,1
2018-03-06,08:06:03,c2:65:43:76:5a:b0,08:06:01,0
2018-03-06,08:06:04,9c:8d:7c:f2:d7:43,08:06:04,0
2018-03-06,08:06:04,8e:04:9c:8a:f8:31,08:06:04,0
2018-03-06,08:06:05,9a:0e:00:6b:41:2d,08:06:05,0
2018-03-06,08:06:08,3e:40:06:9b:ea:b2,08:06:08,0
2018-03-06,08:06:16,00:24:81:34:a8:8b,08:06:14,0
2018-03-06,08:06:18,16:e1:8b:c3:ee:c6,08:06:18,0
2018-03-06,08:06:20,66:ee:df:4f:92:e6,08:06:20,0
2018-03-06,08:06:23,66:11:4c:49:20:4d,08:06:23,0
2018-03-06,08:06:25,06:d3:bc:f7:69:c2,08:06:25,0
2018-03-06,08:06:29,c2:e4:27:d9:3c:7f,08:06:29,0
2018-03-06,08:06:36,96:7d:6e:99:a6:46,08:06:36,0
2018-03-06,08:06:41,06:8e:1e:91:ec:81,08:06:41,0
2018-03-06,08:06:50,1a:36:44:51:16:a7,08:06:50,0
2018-03-06,08:07:01,c2:a1:12:72:54:ed,08:07:01,0
2018-03-06,08:07:04,c6:0f:19:65:b2:d8,08:07:03,0
2018-03-06,08:07:04,e6:24:45:bd:0e:24,08:07:04,0
2018-03-06,08:07:05,0a:48:cb:2b:18:fc,08:07:05,0
2018-03-06,08:07:08,ba:03:73:65:db:34,08:07:08,0
2018-03-06,08:07:10,12:7b:0d:d6:5d:2b,08:07:10,0
2018-03-06,08:07:16,be:35:b2:55:9a:12,08:07:16,0
2018-03-06,08:07:20,16:6b:6f:e1:ae:07,08:07:20,0
2018-03-06,08:07:24,9e:54:3b:ee:40:d3,08:07:24,0
2018-03-06,08:07:35,f2:c7:73:b6:6e:53,08:07:35,0
2018-03-06,08:07:42,22:6d:61:54:f8:49,08:07:42,0
2018-03-06,08:07:50,7a:fe:fb:28:50:52,08:07:50,0
2018-03-06,08:07:56,0a:1c:9a:0d:0f:0f,08:07:56,0
2018-03-06,08:08:02,b6:e2:24:e4:31:55,08:08:02,0
2018-03-06,08:08:04,62:c5:43:07:d9:03,08:08:04,0
2018-03-06,08:08:05,1a:c4:c1:92:40:ad,08:08:05,0
2018-03-06,08:08:06,2e:0f:36:cd:65:0e,08:08:05,0
2018-03-06,08:08:06,b2:7d:98:97:3c:d2,08:08:06,0
2018-03-06,08:08:10,06:69:b2:a0:97:b5,08:08:10,0
2018-03-06,08:08:17,3a:49:0e:90:b8:8a,08:08:17,0
2018-03-06,08:08:17,82:07:fa:07:15:f7,08:08:17,0
2018-03-06,08:08:26,0e:71:39:61:99:0a,08:08:26,0
2018-03-06,08:08:30,26:bc:24:c8:0c:e9,08:08:30,0
2018-03-06,08:08:30,de:27:1e:e2:46:2c,08:08:30,0
2018-03-06,08:08:31,1a:b6:7e:b7:e6:ff,08:08:31,0
2018-03-06,08:08:32,de:54:96:5c:34:8f,08:08:32,0
2018-03-06,08:08:54,00:10:0A:E8:CD:91,08:08:34,0
2018-03-06,08:08:38,be:fc:e4:64:74:38,08:08:38,0
2018-03-06,08:08:42,3a:54:1a:35:df:b4,08:08:42,0
2018-03-06,08:08:42,3e:56:7d:91:9e:3c,08:08:42,0
2018-03-06,08:09:03,62:e2:83:9f:5d:c8,08:09:03,0
2018-03-06,08:10:08,ee:b3:15:97:b5:91,08:09:06,0
2018-03-06,08:09:07,4a:73:0b:51:66:b0,08:09:07,0
2018-03-06,08:09:10,7e:e3:d5:77:95:ce,08:09:10,0
2018-03-06,08:09:18,7e:56:4d:6b:a4:ef,08:09:18,0
2018-03-06,08:09:20,fa:ff:60:4d:e5:9c,08:09:20,0
2018-03-06,08:09:28,66:8c:83:d0:af:e5,08:09:28,0
2018-03-06,08:09:51,94:B2:CC:36:2D:89,08:09:30,0
2018-03-06,08:09:32,ce:82:57:65:bf:97,08:09:32,0
2018-03-06,08:09:39,1a:02:3b:4f:57:5d,08:09:39,0
2018-03-06,08:09:46,c2:b9:51:30:90:7d,08:09:46,0
2018-03-06,08:31:43,ec:1f:72:e7:a7:25,08:09:49,1
2018-03-06,08:09:51,0a:12:41:6a:e6:d0,08:09:51,0
2018-03-06,08:10:03,0a:1b:54:57:a8:38,08:10:03,0
2018-03-06,08:15:58,d0:13:fd:52:ca:a3,08:10:07,0
2018-03-06,08:10:10,2a:a8:42:21:67:e8,08:10:10,0
2018-03-06,08:10:11,7e:f4:2f:91:1c:65,08:10:11,0
2018-03-06,08:10:32,74:5E:1C:A4:78:67,08:10:11,0
2018-03-06,08:10:32,E5:28:E9:A7:F8:E3,08:10:11,0
2018-03-06,08:10:15,06:64:37:eb:0a:7f,08:10:15,0
2018-03-06,08:10:16,46:8d:72:9c:b9:15,08:10:16,0
2018-03-06,08:10:19,6e:55:20:29:9f:5c,08:10:19,0
2018-03-06,08:10:46,ce:d2:8d:5e:34:7b,08:10:46,0
2018-03-06,08:10:52,f2:17:58:48:9a:aa,08:10:52,0
2018-03-06,08:11:02,dc:cf:96:05:2e:34,08:11:02,0
2018-03-06,08:11:23,74:5E:1C:4D:7D:5B,08:11:03,0
2018-03-06,08:11:23,DC:DE:CA:10:0E:7C,08:11:03,0
2018-03-06,08:11:08,4e:88:8b:4a:ff:6c,08:11:08,0
2018-03-06,08:11:10,8e:da:02:f7:19:e0,08:11:10,0
2018-03-06,08:11:10,d6:53:8b:ba:8e:38,08:11:10,0
2018-03-06,08:13:19,fc:2d:5e:0a:a9:e1,08:11:11,0
2018-03-06,08:11:15,2a:27:5d:47:49:01,08:11:15,0
2018-03-06,08:11:28,76:47:c3:c4:81:29,08:11:28,0
2018-03-06,08:11:51,e2:a0:07:75:72:24,08:11:51,0
2018-03-06,08:12:06,36:f4:4d:9a:32:42,08:12:06,0
2018-03-06,08:12:11,56:49:fb:f8:12:f1,08:12:11,0
2018-03-06,08:12:14,fe:77:9c:be:2a:7f,08:12:14,0
2018-03-06,08:12:19,62:9b:18:08:5d:ae,08:12:19,0
2018-03-06,08:12:20,76:af:07:75:72:24,08:12:19,0
2018-03-06,08:12:24,56:98:3c:9d:7d:9c,08:12:24,0
2018-03-06,08:12:41,60:f1:89:a0:87:da,08:12:41,0
2018-03-06,08:12:44,d6:9f:e1:6a:38:7f,08:12:44,0
2018-03-06,08:12:49,ce:b8:ee:f1:d3:80,08:12:49,0
2018-03-06,08:13:10,5e:d9:a4:80:b9:91,08:13:10,0
2018-03-06,08:13:11,7e:43:6a:ca:cb:ab,08:13:11,0
2018-03-06,08:13:12,3e:d0:a8:d4:4d:09,08:13:12,0
2018-03-06,08:13:21,aa:32:f4:ea:fb:cd,08:13:15,0
2018-03-06,08:13:20,82:1e:6f:0d:44:c4,08:13:20,0
2018-03-06,08:13:21,3e:8a:60:ae:f8:1d,08:13:21,0
2018-03-06,08:13:21,de:7f:d7:3f:09:75,08:13:21,0
2018-03-06,08:13:28,50:dc:e7:83:e0:7f,08:13:28,0
2018-03-06,08:30:59,ac:0d:1b:a1:63:52,08:13:29,1
2018-03-06,08:13:30,6a:83:bb:6f:ba:d8,08:13:30,0
2018-03-06,08:13:31,ee:bc:d0:fd:8c:1a,08:13:31,0
2018-03-06,08:13:35,42:41:5b:40:07:f1,08:13:35,0
2018-03-06,08:31:31,a4:67:06:09:c7:d5,08:13:41,1
2018-03-06,08:31:31,c0:bd:d1:7b:94:8d,08:13:44,1
2018-03-06,08:13:52,86:bf:27:11:f5:38,08:13:52,0
2018-03-06,08:13:55,6a:91:20:10:ba:99,08:13:55,0
2018-03-06,08:13:56,9e:af:3a:ea:87:eb,08:13:56,0
2018-03-06,08:14:00,1a:78:a3:0e:3e:51,08:14:00,0
2018-03-06,08:14:05,26:66:c5:1a:bd:96,08:14:05,0
2018-03-06,08:14:11,a6:f8:fa:d1:18:57,08:14:11,0
2018-03-06,08:14:12,72:63:b9:05:04:7a,08:14:12,0
2018-03-06,08:14:13,ea:c7:f6:d4:18:96,08:14:13,0
2018-03-06,08:14:24,6e:16:55:d5:6a:1f,08:14:24,0
2018-03-06,08:14:26,3a:a7:dd:95:2c:84,08:14:26,0
2018-03-06,08:14:33,e6:cc:83:4c:da:c5,08:14:33,0
2018-03-06,08:14:43,52:6c:92:29:4e:ba,08:14:43,0
2018-03-06,08:14:45,2e:57:c7:5c:c6:8b,08:14:45,0
2018-03-06,08:14:52,a2:52:e9:47:40:26,08:14:52,0
2018-03-06,08:14:53,e6:aa:1d:aa:33:91,08:14:53,0
2018-03-06,08:15:08,22:4c:3d:95:5d:e3,08:15:08,0
2018-03-06,08:16:12,ba:70:a4:27:72:81,08:15:11,0
2018-03-06,08:15:12,92:7b:46:dd:9d:1b,08:15:12,0
2018-03-06,08:15:13,26:86:0d:96:87:38,08:15:13,0
2018-03-06,08:15:13,da:a1:19:79:41:09,08:15:13,0
2018-03-06,08:15:15,fe:2d:f8:b0:22:0c,08:15:15,0
2018-03-06,08:15:16,16:05:b9:51:63:cf,08:15:16,0
2018-03-06,08:15:16,5e:bd:2c:3f:4c:8c,08:15:16,0
2018-03-06,08:15:18,e6:2f:a1:4e:7e:7b,08:15:18,0
2018-03-06,08:15:24,56:ed:62:d2:5e:65,08:15:24,0
2018-03-06,08:15:25,f6:3a:72:d4:5a:a3,08:15:25,0
2018-03-06,08:15:26,96:19:35:88:dc:8d,08:15:26,0
2018-03-06,08:15:28,2e:91:2b:6c:19:79,08:15:28,0
2018-03-06,08:15:34,82:fb:43:c7:e4:ab,08:15:34,0
2018-03-06,08:15:35,7e:18:2f:32:ff:2e,08:15:35,0
2018-03-06,08:15:37,8a:88:dd:02:c1:0a,08:15:37,0
2018-03-06,08:16:06,00:12:1C:EB:64:84,08:15:40,0
2018-03-06,08:15:42,d2:b3:e1:e7:3d:c1,08:15:42,0
2018-03-06,08:15:42,46:d3:48:59:82:64,08:15:42,0
2018-03-06,08:15:43,fe:0d:3c:19:ad:88,08:15:43,0
2018-03-06,08:15:46,2a:19:17:26:02:51,08:15:46,0
2018-03-06,08:15:46,9e:3d:a4:8f:11:4c,08:15:46,0
2018-03-06,08:15:47,f2:34:77:23:d6:b9,08:15:47,0
2018-03-06,08:15:48,ae:8b:4b:7a:85:79,08:15:48,0
2018-03-06,08:15:51,a2:ea:e8:fa:37:70,08:15:51,0
2018-03-06,08:15:51,76:75:91:fd:ed:62,08:15:51,0
2018-03-06,08:15:52,22:ef:2c:a4:52:c7,08:15:52,0
2018-03-06,08:15:56,34:bb:26:bc:28:a3,08:15:56,0
2018-03-06,08:15:57,66:36:2f:00:70:d1,08:15:57,0
2018-03-06,08:16:00,32:18:cc:85:a0:73,08:16:00,0
2018-03-06,08:16:03,a2:2d:6b:b5:e3:ca,08:16:03,0
2018-03-06,08:16:12,b2:be:02:09:db:bf,08:16:12,0
2018-03-06,08:16:16,12:e3:bd:8e:54:c9,08:16:16,0
